transaction_id,transaction_date,customer_id,account_type,transaction_type,amount,currency,merchant,transaction_status
100374,2022-01-01,4713,Checking,Credit,2604.32,USD,Unknown,Completed
100375,2022-10-20,999999,Checking,Credit,8.78,USD,Amazon,Completed
100376,2022-01-01,999999,Checking,Debit,3454.98,USD,Amazon,Completed
100378,2023-08-24,999999,checking,Credit,3421.78,USD,Amazon,Completed
100376,2023-01-29,999999,checking,Credit,820.20,USD,Amazon,Completed
100379,2023-07-20,999999,Savings,Debit,4295.20,USD,Target,Completed
100381,2023-08-10,999999,Credit,Debit,1896.44,USD,Amazon,Completed
100381,2024-03-09,999999,Credit,Debit,4673.04,USD,Target,Completed
100382,2023-10-14,4262,Credit,Credit,557.64,USD,Walmart,Completed
100384,2023-08-28,999999,Checking,Credit,3526.92,USD,Amazon,Completed
100385,2022-01-25,999999,checking,Credit,1136.76,USD,Target,Completed
100386,2024-02-27,999999,Credit,Debit,4927.43,USD,Walmart,Completed
100387,2022-01-01,999999,Checking,Credit,1825.38,USD,Unknown,Completed
100387,2022-12-31,4607,Checking,Debit,3476.16,USD,Amazon,Completed
100387,2022-12-31,2222,Checking,Debit,943.48,USD,Target,Completed
100390,2022-01-13,999999,Savings,Credit,3245.32,USD,Walmart,Completed
100390,2022-08-04,2167,Checking,Credit,3329.83,USD,Target,Completed
100389,2022-01-31,3678,Credit,Credit,4969.02,USD,Target,Completed
100392,2023-09-15,999999,checking,Credit,3285.70,USD,Walmart,Completed
100392,2022-12-31,4998,Savings,Credit,3187.24,USD,Amazon,Completed
100395,2022-02-21,999999,Checking,Credit,948.88,USD,Unknown,Completed
100396,2022-12-31,2428,Credit,Credit,3399.31,USD,Target,Completed
100397,2022-07-05,2856,Savings,Debit,4485.61,USD,Amazon,Completed
100398,2022-12-31,4646,Checking,Credit,1854.33,USD,Target,Completed
100399,2023-11-28,999999,Checking,Credit,698.89,USD,Walmart,Completed
100399,2022-12-31,999999,Credit,Credit,4025.15,USD,Walmart,Completed
100401,2022-12-31,999999,Savings,Credit,2868.52,USD,Unknown,Completed
100402,2024-03-28,2109,Checking,Credit,644.35,USD,Amazon,Completed
100402,2022-01-01,999999,Credit,Debit,1609.95,USD,Walmart,Completed
100401,2022-09-17,4273,Savings,Debit,4863.59,USD,Walmart,Completed
100405,2023-10-18,999999,checking,Debit,382.82,USD,Walmart,Completed
100406,2022-01-01,4788,Savings,Debit,3540.70,USD,Amazon,Completed
100407,2022-12-31,999999,checking,Debit,1394.96,USD,Target,Completed
100408,2023-05-12,4578,Checking,Debit,1369.30,USD,Walmart,Completed
100406,2023-03-20,999999,checking,Debit,757.25,USD,Walmart,Completed
100410,2023-09-17,999999,Checking,Debit,1474.59,USD,Amazon,Completed
100408,2024-05-15,2905,Savings,Debit,2019.38,USD,Target,Completed
100412,2022-11-29,999999,Savings,Credit,2942.61,USD,Target,Completed
100413,2022-12-31,4164,Checking,Credit,4408.08,USD,Target,Completed
100410,2024-01-30,999999,Credit,Debit,1211.57,USD,Amazon,Completed
100414,2022-12-31,999999,Checking,Credit,4516.80,USD,Amazon,Completed
100416,2023-07-14,2930,Savings,Debit,3826.77,USD,Target,Completed
100416,2022-01-01,999999,checking,Debit,2607.18,USD,Target,Completed
100418,2023-09-19,4594,Checking,Credit,1295.52,USD,Target,Completed
100419,2022-09-24,2564,Checking,Credit,1691.45,USD,Target,Completed
100419,2024-03-26,4180,Savings,Debit,4776.08,USD,Amazon,Completed
100421,2023-06-06,999999,Savings,Credit,4959.72,USD,Amazon,Completed
100422,2023-06-28,999999,Checking,Debit,4391.39,USD,Walmart,Completed
100423,2022-10-30,999999,Checking,Debit,4526.21,USD,Amazon,Completed
100421,2022-12-03,4451,checking,Credit,3642.20,USD,Walmart,Completed
100425,2022-05-08,999999,Checking,Credit,812.49,USD,Unknown,Completed
100426,2023-04-21,4705,Credit,Credit,1466.77,USD,Amazon,Completed
100427,2022-10-05,999999,Checking,Credit,1919.11,USD,Walmart,Completed
100428,2022-02-21,999999,Savings,Debit,3833.99,USD,Walmart,Completed
100429,2022-01-27,4192,Savings,Credit,3222.84,USD,Walmart,Completed
100429,2022-01-01,999999,Checking,Debit,2680.11,USD,Walmart,Completed
100429,2022-01-01,999999,Credit,Debit,2681.21,USD,Walmart,Completed
100431,2022-01-01,4624,checking,Debit,3825.07,USD,Walmart,Completed
100433,2022-01-01,3478,Savings,Credit,603.03,USD,Amazon,Completed
100432,2022-06-01,999999,Checking,Credit,3285.78,USD,Amazon,Completed
100435,2023-02-01,3068,checking,Credit,929.92,USD,Walmart,Completed
100434,2022-12-10,3804,Checking,Credit,1433.00,USD,Target,Completed
100436,2022-12-31,999999,Savings,Debit,3229.08,USD,Target,Completed
100438,2022-11-05,4744,Credit,Debit,2987.74,USD,Amazon,Completed
100439,2023-01-08,4849,Savings,Credit,1626.57,USD,Amazon,Completed
100439,2022-02-28,999999,Checking,Credit,1698.13,USD,Target,Completed
100441,2024-05-12,999999,Savings,Credit,1993.29,USD,Amazon,Completed
100442,2022-01-01,999999,Checking,Credit,34.22,USD,Walmart,Completed
100442,2023-10-19,999999,Savings,Debit,3922.88,USD,Amazon,Completed
100443,2022-01-01,999999,Checking,Credit,1954.04,USD,Target,Completed
100444,2022-12-31,999999,Checking,Debit,3433.87,USD,Walmart,Completed
100446,2023-11-23,999999,Credit,Credit,4475.95,USD,Amazon,Completed
100446,2022-12-31,2244,Checking,Debit,1861.72,USD,Walmart,Completed
100446,2023-04-04,999999,Checking,Credit,164.82,USD,Unknown,Completed
100449,2022-01-01,3709,Credit,Credit,3150.63,USD,Walmart,Completed
100449,2022-01-01,3918,checking,Credit,1995.98,USD,Target,Completed
100451,2023-06-15,999999,Savings,Credit,420.98,USD,Unknown,Completed
100451,2024-05-21,3465,Savings,Credit,4289.59,USD,Walmart,Completed
100452,2022-01-26,3033,Savings,Credit,3832.94,USD,Amazon,Completed
100453,2022-06-19,999999,Savings,Debit,488.07,USD,Amazon,Completed
100454,2022-07-04,2382,Checking,Credit,2920.58,USD,Target,Completed
100456,2022-07-08,3250,Savings,Credit,3766.13,USD,Walmart,Completed
100457,2022-12-31,2742,Checking,Debit,4647.25,USD,Target,Completed
100457,2022-01-01,3255,Checking,Credit,4053.87,USD,Walmart,Completed
100457,2022-01-01,3489,Checking,Credit,1769.93,USD,Unknown,Completed
100460,2022-01-01,999999,Checking,Debit,3502.52,USD,Target,Completed
100460,2022-01-01,999999,checking,Credit,3094.99,USD,Target,Completed
100461,2022-12-31,4347,checking,Credit,1913.58,USD,Target,Completed
100461,2022-12-31,999999,Checking,Credit,4622.69,USD,Amazon,Completed
100462,2023-04-08,999999,Savings,Debit,2092.14,USD,Target,Completed
100465,2024-04-09,999999,Checking,Debit,1182.01,USD,Unknown,Completed
100465,2023-12-02,999999,Checking,Credit,3665.49,USD,Walmart,Completed
100466,2022-01-01,2143,Checking,Debit,633.51,USD,Unknown,Completed
100467,2024-06-17,999999,checking,Credit,868.94,USD,Walmart,Completed
100468,2022-05-09,2394,Checking,Credit,404.86,USD,Unknown,Completed
100470,2022-01-01,999999,Credit,Debit,3800.12,USD,Walmart,Completed
100471,2022-01-01,4712,Credit,Debit,2992.82,USD,Amazon,Completed
100472,2023-01-20,999999,checking,Debit,2623.79,USD,Amazon,Completed
100472,2023-07-05,4851,Checking,Credit,1745.57,USD,Amazon,Completed
100474,2022-01-26,999999,checking,Debit,3859.56,USD,Walmart,Completed
100475,2022-01-01,999999,Checking,Credit,2120.96,USD,Amazon,Completed
100476,2023-11-28,999999,Credit,Credit,1378.68,USD,Target,Completed
100475,2022-01-01,4061,checking,Debit,608.46,USD,Target,Completed
100478,2022-01-01,999999,Checking,Debit,3302.78,USD,Unknown,Completed
100479,2022-01-01,999999,Savings,Debit,4200.89,USD,Unknown,Completed
100479,2023-10-28,2630,Checking,Debit,775.87,USD,Walmart,Completed
100480,2022-01-01,999999,Savings,Debit,3287.39,USD,Amazon,Completed
100481,2022-12-31,3671,Savings,Credit,4617.94,USD,Unknown,Completed
100483,2023-11-25,3584,checking,Debit,1787.52,USD,Target,Completed
100484,2022-01-01,999999,Credit,Credit,1008.82,USD,Unknown,Completed
100483,2023-06-24,999999,checking,Credit,79.67,USD,Amazon,Completed
100486,2023-06-01,3499,Savings,Credit,3646.81,USD,Unknown,Completed
100485,2022-12-31,3054,Credit,Debit,2582.06,USD,Unknown,Completed
100487,2023-10-08,999999,checking,Credit,2689.98,USD,Walmart,Completed
100489,2024-01-31,999999,Savings,Debit,2471.28,USD,Walmart,Completed
100490,2022-01-01,999999,Checking,Credit,4822.71,USD,Walmart,Completed
100489,2022-12-31,3471,Credit,Credit,807.22,USD,Walmart,Completed
100492,2022-01-01,999999,Savings,Debit,927.80,USD,Amazon,Completed
100492,2022-01-01,999999,Checking,Credit,1016.05,USD,Target,Completed
100494,2022-01-01,999999,Checking,Credit,547.86,USD,Walmart,Completed
100492,2023-06-10,999999,checking,Debit,1529.69,USD,Target,Completed
100496,2023-12-12,2783,Credit,Credit,4197.98,USD,Amazon,Completed
100496,2022-01-01,4321,checking,Debit,4307.73,USD,Walmart,Completed
100496,2022-01-01,999999,Savings,Debit,1379.88,USD,Unknown,Completed
100499,2022-12-31,3945,Credit,Credit,743.50,USD,Target,Completed
100500,2023-04-10,2408,Checking,Debit,4571.76,USD,Walmart,Completed
100501,2022-01-01,999999,Checking,Debit,349.36,USD,Unknown,Completed
100501,2022-12-31,999999,Credit,Debit,4847.28,USD,Walmart,Completed
100503,2022-01-01,3107,Checking,Debit,716.92,USD,Walmart,Completed
100503,2023-11-10,4832,Savings,Credit,1578.62,USD,Target,Completed
100503,2022-01-01,3419,Checking,Credit,3056.43,USD,Walmart,Completed
100506,2022-02-10,999999,Checking,Credit,1474.60,USD,Walmart,Completed
100507,2022-12-31,999999,Savings,Debit,2971.16,USD,Unknown,Completed
100507,2022-01-01,4104,checking,Debit,488.85,USD,Walmart,Completed
100507,2023-12-24,999999,checking,Credit,4098.91,USD,Target,Completed
100509,2022-12-31,4716,Checking,Debit,1371.98,USD,Walmart,Completed
100509,2022-01-01,999999,Checking,Credit,2244.20,USD,Walmart,Completed
100511,2022-09-13,999999,Savings,Debit,4920.70,USD,Walmart,Completed
100513,2023-07-09,999999,Checking,Credit,103.05,USD,Target,Completed
100514,2022-12-31,4547,checking,Debit,3253.66,USD,Target,Completed
100514,2022-12-31,999999,Checking,Debit,3742.05,USD,Unknown,Completed
100516,2023-06-09,4891,checking,Debit,426.02,USD,Unknown,Completed
100516,2024-05-22,999999,Savings,Credit,3028.57,USD,Walmart,Completed
100515,2023-05-16,999999,Checking,Debit,2711.64,USD,Amazon,Completed
100519,2023-10-03,4268,Credit,Credit,2404.37,USD,Walmart,Completed
100519,2024-04-29,3054,Checking,Debit,3600.95,USD,Walmart,Completed
100520,2022-01-01,2613,checking,Debit,1838.60,USD,Walmart,Completed
100520,2022-12-31,3550,Checking,Debit,2042.13,USD,Walmart,Completed
100523,2023-08-02,4594,Checking,Debit,3845.15,USD,Walmart,Completed
100522,2022-12-31,999999,checking,Debit,3517.79,USD,Walmart,Completed
100525,2023-06-07,999999,Savings,Credit,1388.99,USD,Target,Completed
100525,2022-04-15,999999,Checking,Credit,3343.25,USD,Target,Completed
100525,2022-12-31,3688,Checking,Debit,4026.27,USD,Walmart,Completed
100528,2022-05-14,999999,Savings,Credit,2715.46,USD,Walmart,Completed
100528,2023-10-03,999999,Savings,Credit,730.14,USD,Walmart,Completed
100530,2023-04-20,3529,Checking,Credit,690.57,USD,Unknown,Completed
100527,2024-03-04,999999,Checking,Credit,1246.98,USD,Target,Completed
100531,2022-04-28,999999,Checking,Credit,3024.46,USD,Unknown,Completed
100532,2023-07-23,2875,Credit,Debit,2008.49,USD,Walmart,Completed
100534,2023-12-24,4377,Checking,Debit,2025.15,USD,Unknown,Completed
100534,2022-04-06,3020,Checking,Credit,1508.49,USD,Walmart,Completed
100536,2022-12-31,999999,Checking,Credit,1487.05,USD,Unknown,Completed
100536,2022-08-12,999999,Checking,Credit,4199.60,USD,Walmart,Completed
100537,2023-07-09,999999,Checking,Credit,2269.12,USD,Amazon,Completed
100539,2023-11-16,999999,checking,Debit,1058.91,USD,Target,Completed
100540,2022-12-31,999999,checking,Credit,1566.39,USD,Walmart,Completed
100541,2023-10-20,999999,Savings,Debit,3859.14,USD,Walmart,Completed
100542,2022-01-01,999999,Savings,Credit,2553.63,USD,Amazon,Completed
100543,2023-05-22,4281,Checking,Debit,456.07,USD,Unknown,Completed
100544,2022-12-31,2968,checking,Credit,1861.07,USD,Target,Completed
100545,2022-01-01,2569,Checking,Debit,5000.09,USD,Walmart,Completed
100545,2022-08-30,999999,Savings,Credit,597.28,USD,Target,Completed
100546,2022-01-01,999999,Savings,Credit,2194.66,USD,Walmart,Completed
100545,2024-03-30,999999,Checking,Debit,3183.10,USD,Amazon,Completed
100548,2022-01-01,2609,checking,Credit,517.67,USD,Target,Completed
100550,2022-12-31,999999,Checking,Debit,1582.31,USD,Unknown,Completed
100549,2024-06-03,999999,Checking,Debit,2201.93,USD,Target,Completed
100551,2022-08-22,999999,Credit,Credit,4854.04,USD,Amazon,Completed
100553,2022-01-01,999999,Checking,Debit,4526.79,USD,Amazon,Completed
100553,2024-05-16,3218,checking,Debit,339.67,USD,Target,Completed
100555,2022-12-31,999999,checking,Credit,404.55,USD,Amazon,Completed
100556,2022-05-15,999999,Checking,Credit,3766.68,USD,Walmart,Completed
100556,2023-06-06,4967,Checking,Debit,3594.78,USD,Target,Completed
100557,2022-12-31,2895,Checking,Credit,2240.04,USD,Amazon,Completed
100559,2023-08-18,4110,Savings,Debit,1884.75,USD,Unknown,Completed
100560,2022-03-05,999999,checking,Credit,3570.78,USD,Walmart,Completed
100559,2022-12-31,999999,Credit,Debit,4032.72,USD,Unknown,Completed
100561,2022-01-01,999999,checking,Credit,4942.57,USD,Unknown,Completed
100563,2023-03-23,999999,checking,Credit,3839.58,USD,Walmart,Completed
100564,2022-03-06,4735,Checking,Credit,4639.65,USD,Walmart,Completed
100564,2022-12-31,2498,Checking,Credit,2944.55,USD,Walmart,Completed
100566,2023-05-03,999999,checking,Credit,351.11,USD,Amazon,Completed
100566,2022-01-01,999999,Checking,Debit,4993.51,USD,Unknown,Completed
100568,2022-01-22,999999,Checking,Credit,4231.62,USD,Walmart,Completed
100568,2024-04-07,999999,Checking,Credit,3042.76,USD,Unknown,Completed
100568,2022-01-01,4724,Credit,Debit,1724.40,USD,Amazon,Completed
100571,2022-04-28,999999,Checking,Debit,4893.25,USD,Walmart,Completed
100572,2023-03-03,999999,Savings,Credit,4651.67,USD,Unknown,Completed
100570,2022-12-31,2084,checking,Debit,2096.91,USD,Unknown,Completed
100574,2022-02-27,999999,Credit,Debit,111.94,USD,Amazon,Completed
100573,2022-10-15,4304,checking,Credit,352.29,USD,Walmart,Completed
100576,2023-11-05,3805,Savings,Credit,4258.30,USD,Walmart,Completed
100577,2022-01-01,2049,checking,Credit,4066.40,USD,Walmart,Completed
100578,2022-01-01,2786,Credit,Credit,574.65,USD,Amazon,Completed
100578,2022-12-31,999999,Savings,Debit,158.80,USD,Unknown,Completed
100580,2023-07-14,4076,Credit,Credit,4688.46,USD,Target,Completed
100581,2022-12-31,999999,Checking,Credit,2049.57,USD,Unknown,Completed
100580,2022-12-31,4203,Checking,Credit,2638.96,USD,Unknown,Completed
100583,2024-01-02,2550,Credit,Credit,1393.05,USD,Amazon,Completed
100583,2022-01-01,999999,Checking,Credit,940.50,USD,Walmart,Completed
100585,2022-12-31,999999,Credit,Credit,1189.79,USD,Target,Completed
100584,2022-12-31,999999,Checking,Credit,4626.61,USD,Target,Completed
100587,2022-12-31,2420,Checking,Credit,487.12,USD,Amazon,Completed
100587,2022-01-01,4790,checking,Credit,1853.31,USD,Walmart,Completed
100589,2022-01-01,3373,Credit,Credit,556.17,USD,Walmart,Completed
100589,2022-01-01,999999,Savings,Debit,3911.92,USD,Walmart,Completed
100589,2022-02-12,999999,Checking,Debit,1593.38,USD,Target,Completed
100590,2022-01-01,999999,Checking,Debit,3267.17,USD,Amazon,Completed
100592,2023-06-23,999999,Savings,Credit,4679.42,USD,Unknown,Completed
100592,2023-06-03,999999,Checking,Credit,559.04,USD,Amazon,Completed
100592,2022-12-31,3901,Checking,Credit,3555.50,USD,Amazon,Completed
100595,2022-12-31,999999,checking,Credit,1571.48,USD,Amazon,Completed
100597,2022-07-04,4816,checking,Credit,3299.25,USD,Target,Completed
100597,2022-01-01,3092,Savings,Debit,2603.74,USD,Unknown,Completed
100599,2022-12-31,999999,Savings,Credit,468.09,USD,Walmart,Completed
100599,2022-01-01,999999,Savings,Debit,1924.49,USD,Amazon,Completed
100601,2022-02-05,3452,Checking,Debit,1853.71,USD,Walmart,Completed
100601,2023-04-01,3789,checking,Debit,3170.14,USD,Walmart,Completed
100603,2022-12-31,999999,Credit,Debit,3357.48,USD,Target,Completed
100603,2022-12-31,999999,Savings,Debit,1762.99,USD,Unknown,Completed
100601,2023-09-18,999999,Checking,Debit,3464.11,USD,Unknown,Completed
100606,2022-12-31,3451,Checking,Credit,92.59,USD,Unknown,Completed
100607,2022-12-31,3023,Checking,Debit,4135.49,USD,Unknown,Completed
100607,2024-02-26,999999,Checking,Debit,1260.74,USD,Target,Completed
100608,2022-01-23,999999,Savings,Debit,2753.55,USD,Walmart,Completed
100609,2022-01-01,999999,checking,Credit,373.30,USD,Walmart,Completed
100610,2024-03-01,4512,checking,Credit,1695.21,USD,Unknown,Completed
100612,2022-03-21,999999,Checking,Credit,4046.02,USD,Unknown,Completed
100613,2022-12-31,999999,Savings,Credit,210.42,USD,Amazon,Completed
100614,2022-01-01,999999,Credit,Credit,1089.19,USD,Target,Completed
100615,2023-10-31,999999,Checking,Credit,4493.21,USD,Unknown,Completed
100616,2023-09-10,4311,Savings,Credit,2870.76,USD,Amazon,Completed
100617,2022-01-01,999999,Checking,Credit,3718.66,USD,Walmart,Completed
100617,2022-07-06,3727,Checking,Credit,20.35,USD,Target,Completed
100619,2023-09-21,999999,Checking,Credit,2240.90,USD,Unknown,Completed
100620,2022-01-01,999999,Savings,Debit,2828.31,USD,Amazon,Completed
100621,2022-10-17,4990,Checking,Debit,2453.51,USD,Amazon,Completed
100622,2022-01-01,2796,Credit,Debit,701.00,USD,Target,Completed
100622,2022-12-31,2735,Checking,Credit,4338.78,USD,Walmart,Completed
100623,2023-10-12,2979,Savings,Debit,3861.36,USD,Walmart,Completed
100624,2022-01-01,2306,Checking,Credit,3613.36,USD,Target,Completed
100626,2022-01-01,999999,Savings,Credit,8.72,USD,Walmart,Completed
100624,2022-12-19,999999,Checking,Debit,4473.54,USD,Walmart,Completed
100627,2022-01-01,999999,Checking,Credit,296.36,USD,Target,Completed
100628,2024-03-05,999999,Savings,Credit,4497.34,USD,Target,Completed
100628,2022-11-19,4289,Savings,Credit,147.90,USD,Target,Completed
100631,2022-12-31,4931,Checking,Debit,2905.08,USD,Walmart,Completed
100631,2022-12-31,999999,Checking,Credit,4516.95,USD,Walmart,Completed
100630,2022-01-01,2452,Checking,Debit,3191.11,USD,Unknown,Completed
100634,2022-01-05,3418,Checking,Debit,3139.30,USD,Amazon,Completed
100633,2023-11-08,999999,Savings,Credit,1675.56,USD,Amazon,Completed
100634,2022-01-01,2789,checking,Debit,4804.88,USD,Target,Completed
100635,2024-05-11,4860,checking,Debit,1666.93,USD,Target,Completed
100638,2022-11-17,4296,Savings,Debit,3012.57,USD,Target,Completed
100639,2022-12-31,2971,checking,Credit,1587.14,USD,Unknown,Completed
100639,2022-12-31,999999,checking,Credit,2470.12,USD,Walmart,Completed
100640,2022-01-01,2324,Checking,Credit,878.33,USD,Amazon,Completed
100641,2023-11-29,2282,checking,Debit,4108.15,USD,Walmart,Completed
100643,2022-04-07,999999,Checking,Debit,4835.94,USD,Walmart,Completed
100644,2023-09-06,999999,Savings,Debit,4608.52,USD,Walmart,Completed
100645,2023-03-10,3076,Checking,Credit,1526.56,USD,Unknown,Completed
100645,2023-08-14,3103,Savings,Credit,2547.76,USD,Walmart,Completed
100647,2022-05-21,3922,Credit,Credit,2947.65,USD,Amazon,Completed
100648,2022-12-10,999999,Checking,Credit,4543.80,USD,Unknown,Completed
100649,2022-01-01,999999,Checking,Debit,1294.74,USD,Unknown,Completed
100650,2022-12-31,999999,Checking,Debit,3808.63,USD,Walmart,Completed
100651,2023-04-12,999999,Checking,Credit,3885.66,USD,Amazon,Completed
100650,2023-09-17,999999,Checking,Credit,2451.82,USD,Walmart,Completed
100652,2024-02-04,3968,Credit,Debit,2337.76,USD,Walmart,Completed
100653,2023-03-19,999999,Credit,Debit,4983.32,USD,Walmart,Completed
100655,2022-12-31,999999,Checking,Debit,3224.48,USD,Target,Completed
